74360cc1-1d4d-5cc1-f0af-f10a94822b99,1953-03-09 08:00:00+0000,A former boxer --now taxi driver-- gets mixed up with jewel thieves.,http://www.youtube.com/watch?v=FybpWxIaDwg,0,99 River Street,,"{'classic noir', 'ex-boxer', 'taxi driver'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
d252ba35-f48b-0f7f-29ab-0649c56b1d75,2014-12-24 08:00:00+0000,Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation is his relationship with one of his students. Will Bennett risk his life for a second chance?,http://www.youtube.com/watch?v=Y5gPQXbFs9Y,0,The Gambler,,"{'beating', 'gambler', 'gambling', 'gun', 'loan shark', 'professor'}",d0f60aa8-54a9-4840-b70c-fe562b68842b
fcb510a8-4609-33ae-f633-f84009fed09f,2009-03-31 10:00:00+0000,"A documentary about the White family of Boone County, West Virginia. The 1991 documentary The Dancing Outlaw focused on Jesco White, a famous mountain dancer. This film focuses on the other members of his family.",http://www.youtube.com/watch?v=w3ysuG2O0zw,0,The Wild Wonderful Whites of West Virginia,,"{'dancing', 'indie', 'west virginia'}",d0f60aa8-54a9-4840-b70c-fe562b68842b
15abf9e0-1273-2613-0456-fd9785bb80de,2001-04-03 10:00:00+0000,"A collection of artifacts from an archeological dig in Egypt are brought to the famous Louvre museum in Paris, and while experts are using a laser scanning device to determine the age of a sarcophagus, a ghostly spirit escapes and makes its way into the museum's electrical system.",http://www.youtube.com/watch?v=GRn8SdUcfAc,0,Belphegor: Phantom of the Louvre,,"{'mumie', 'mummy'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
28522afd-4472-ef15-5c46-1f359d4e18f6,1995-11-20 08:00:00+0000,"A vengeful New York transit cop decides to steal a trainload of subway fares; his foster brother, a fellow cop, tries to protect him.",http://www.youtube.com/watch?v=qPPUmzK5pPc,0,Money Train ,,"{'brother brother relationship', 'new york city', 'new york subway', 'subway', 'train robbery'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
7a331918-f048-4cca-24cb-5a12b081970b,1988-07-28 10:00:00+0000,A talented New York bartender takes a job at a bar in Jamaica and falls in love.,http://www.youtube.com/watch?v=9L2sog6VEdw,0,Cocktail ,,"{'ambition', 'bartender', 'from rags to riches', 'jamaica', 'new york', 'night life'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
03567f33-4637-6413-2ede-8d76577f779a,1967-12-19 08:00:00+0000,"In the year 50 BC, Gaul is occupied by the Romans - nearly. But the small village of Asterix and his friends still resists the Roman legions with the aid of their druid's magic potion, which gives superhuman strength. Learning of this potion, a Roman centurion kidnaps the druid to get the secret formula out of him.",http://www.youtube.com/watch?v=C5Ig-sa3XAw,0,Asterix Le Gaulois ,,"{'ancient rome', 'asterix', 'galier', 'gallien', 'magic potion', 'roman', 'roman empire', 'rome'}",d0f60aa8-54a9-4840-b70c-fe562b68842b
88eb5ff7-6c5c-fe62-0fbf-37bd806dbc34,1968-07-17 10:00:00+0000,A young man gets in over his head when he convinces a small-town girl he's a secret agent.,http://www.youtube.com/watch?v=KDo_rs-cmAQ,0,Pretty Poison,,"{'cheerleader', 'cia', 'excitement'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
62f39c31-1800-ff5d-4c43-3b7631e187fd,2008-05-31 10:00:00+0000,A sociopath gathers and drugs groups of college students to bring out their existing suicidal tendencies to the surface then walks among them to enjoy and record their deaths.,http://www.youtube.com/watch?v=YwVSEuIToYU,0,Freshman Psych,,"{'collage', 'drugs', 'students', 'therapy'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
0dc67a4b-1788-3822-6db8-ffe2cab5cbc5,1970-03-25 08:00:00+0000,"The 5 Kao brothers, separated since childhood, are unaware that the master Teng Lung Manor, Lung Chen-feng has killed their father. All five, however, seek to defeat the vicious gangsters at the Manor.",http://www.youtube.com/watch?v=LUljf7zXZiA,0,Brothers Five ,,"{'brothers', 'female martial artist', 'kung fu', 'kung fu master', 'revenge', 'sword fighting'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
03cfb81d-6c6c-4dc0-15c9-82aab3f490dd,1992-10-08 10:00:00+0000,An ex-British spy (Michael Caine) helps a U.S. diplomat's wife (Sean Young) and blows the lid off a deadly government cover-up.,http://www.youtube.com/watch?v=qGMKsgDs0uw,0,Blue Ice,,"{'agent', 'british', 'conspiracy', 'coverup', 'diplomat', 'espionage', 'government', 'secret', 'spy'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
d8a883d5-d22d-3fff-8814-feb9946c599b,1929-06-05 08:00:00+0000,Un Chien Andalou is a classic European avant-garde surrealist film from the cooperation of Director Luis Buñuel and Salvador Dali. The film changed the way people made movies. Most famous is the scene of a woman’s eye being cut with a knife.,http://www.youtube.com/watch?v=BVbTEVfLksU,0,Un Chien Andalou,,"{'ant', 'cloud', 'dream', 'midnight movie', 'razor', 'surreal', 'surrealism'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
c16f6fd4-fc3b-f14c-2d1d-b45582584fbe,1998-12-24 08:00:00+0000,"Based on the graphic novel by James Jones, The Thin Red Line tells the story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. A powerful frontline cast - including Sean Penn, Nick Nolte, Woody Harrelson and George Clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the Pacific during World War II.",http://www.youtube.com/watch?v=3chv4eYU2MQ,0,The Thin Red Line ,,"{'awol', 'based on novel', 'battle', 'battle assignment', 'commander', 'fighting', 'guadalcanal', 'infantry', 'invasion', 'japanese', 'jungle', 'marine corps', 'pacific', 'pacific island', 'rifle', 'second world war', 'sergeant', 'soldier', 'steel helmet', 'survival', 'u.s. army', 'wwii'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
cd8c8aab-fca0-dbbb-78d2-a456c5b2b7af,1999-04-24 10:00:00+0000,"Shakespeare's comedy about two couples in love with the wrong partners, and how they are finally brought together rightly, thanks in part to the bungling work of Puck. It is completely in the language of the Bard, with Pfeiffer as the Fairy Queen and Kline as the one turned into her evening's lover with donkey ears.",http://www.youtube.com/watch?v=QYknOe7OluE,0,Midsummer Night's Dream ,,"{'fairy', 'lover', 'luck', 'promise', 'puck', 'shakespeare adaptation'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
49044f51-7c52-a370-9625-9cb1bf945905,2009-01-18 08:00:00+0000,"The story of former UVF member Alistair Little. Twenty-five years after Little killed Joe Griffen's brother, the media arrange an auspicious meeting between the two.",http://www.youtube.com/watch?v=uZOE7HgvI3c,0,Five Minutes of Heaven ,,"{'cine independiente', 'indie', 'venganza'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
2b26d1d1-1316-2740-0c48-889b6b60460f,2002-02-21 08:00:00+0000,"Lestat de Lioncourt is awakened from his slumber. Bored with his existence he has now become this generations new Rock God. While in the course of time, another has arisen, Akasha, the Queen of the Vampires and the Dammed. He want's immortal fame, his fellow vampires want him eternally dead for his betrayal, and the Queen want's him for her King. Who will be the first to reach him? Who shall win?",http://www.youtube.com/watch?v=2Gu9HtN05sc,0,Queen of the Damned,,"{'fatal attraction', 'light', 'music', 'queen', 'rockstar', 'secret society', 'spontaneous combustion', 'vampire'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
583d3035-3001-90ca-a543-c20747634c45,1985-12-20 08:00:00+0000,"In a far-future time ruled by the supernatural, a young girl requests the help of a vampire hunter to kill the vampire who has bitten her and thus prevent her from becoming a vampire herself.",http://www.youtube.com/watch?v=30sedClm3BM,0,Vampire Hunter D ,,"{'count', 'vampire'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
131cc743-b539-38b5-7594-8e9b0a643f9c,1973-08-31 10:00:00+0000,"Tara B. True is a flight attendant who makes a weekly swing through New York, Miami, and Los Angeles. In each city, she has a man: Edward, older and wealthy; Johnny, a beach bum with gambling debts; and, Davey, a rock musician on the cusp of success. Tara is a free spirit, faithful to each man in her own way, and so stunning that she dresses in a wig and ill-fitting uniform while she's working so men won't harass her constantly. The low-life whom Johnny is in debt to figures out a way to use Tara to help him execute a daring in-flight robbery. But will Tara stand by helplessly, or is superchick ready for action?",http://www.youtube.com/watch?v=owmRNoiPxHo,0,Superchick,,{'stewardess'},9761d3d7-7fbd-4269-9988-6cfd4e188678
9e61248e-b407-5981-a8e3-09fd934f08a8,2000-12-31 08:00:00+0000,"FAA system analyzer named Neil McCabe is the only person who seems to have this different hunch towards a group of international terrorists after a horrific plane incident occured. He thinks that an evil genius computer hacker sets out and manipulate the computer electronical system which linked to several airplanes to cause destruction and tragedy. In order to prevent the mishap, McCabe and his teammate, Rudy, finds out about the machine used by the criminals which leads them to a psychotic thrilling fight between the terrorist.",http://www.youtube.com/watch?v=bO7Y-eeXhYg,0,Air Panic,,"{'airplane', 'airplane hijack', 'airport', 'aviation', 'disaster', 'disfigurement', 'insubordination', 'nuclear power plant', 'pilot', 'psychopath', 'suicidal', 'terrorism'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
534baa00-3d32-dbba-fb58-ad88a47b2e17,1995-01-12 08:00:00+0000,"Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.",http://www.youtube.com/watch?v=fHbI2fohgeI,0,Far From Home: The Adventures of Yellow Dog,,"{'boy and dog', 'wilderness'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
059ef536-9614-bb21-456c-effbe1c03cf2,1995-01-12 08:00:00+0000,"Teenager Angus adopts a stray dog and names him Yellow. Several days later, while travelling along the coast of British Columbia with Angus's father, John, the boy and dog become stranded when turbulent waters capsize their boat. Angus's parents relentlessly badger rescue teams. Angus, schooled by his father in wilderness survival skills, and assisted by the intelligent Yellow Dog, tries to attract rescuers.",http://www.youtube.com/watch?v=fHbI2fohgeI,0,Far from Home: The Adventures of Yellow Dog ,,"{'boy and dog', 'wilderness'}",d0f60aa8-54a9-4840-b70c-fe562b68842b
48b73367-70d3-d9c4-9a73-1bb5da93d1ad,1956-05-31 10:00:00+0000,"A widescreen, Technicolor remake of Hitchcock's own 1934 film of the same title starring James Stewart and Doris Day. A couple vacationing in Morocco with their son accidentally stumble upon an assassination plot. When their son is kidnapped to ensure their silence, they have to take matters into their own hands to save him.",http://www.youtube.com/watch?v=Ft2smpFxJgY,0,The Man Who Knew Too Much,,"{'london', 'marocco', 'paranoia', 'scotland yard', 'suspense'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
eee17b99-4487-7ae5-cc0a-cc180f0a8e98,1954-03-04 08:00:00+0000,"A scientific expedition searching for fossils along the Amazon River discover a prehistoric Gill-Man in the legendary Black Lagoon. The explorers capture the mysterious creature, but it breaks free. The Gill-Man returns to kidnap the lovely Kay, fiancée of one of the expedition, with whom it has fallen in love.",http://www.youtube.com/watch?v=lM1o1xe5FGE,0,Creature from the Black Lagoon,,"{'3d', 'boat', 'chase', 'classic horror', 'lagoon', 'water monster'}",522b1fe2-2e36-4cef-a667-cd4237d08b89
adde3e9e-a338-08be-1c06-bd160d7e5958,2000-05-12 10:00:00+0000,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,http://www.youtube.com/watch?v=JuEeYemi-74,0,Dinosaur,,"{'asteroid', 'cataclysm', 'dinosaurier', 'komet', 'leader', 'lebensraum', 'lemur', 'nesting grounds', 'prehistoric', 'prehistoric adventure', 'prehistoric creature', 'prehistoric egg', 'prehistoric times', 'waisenmädchen', 'walt disney'}",9761d3d7-7fbd-4269-9988-6cfd4e188678
